,customerid,longitude_gps,latitude_gps,bank_branch_clients,loannumber,loanamount,totaldue,termdays,good_bad_flag,referred,realage,TipoInteresAhora,bank_account_Current,bank_account_Other,bank_account_Savings,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Unknown,bank_name_client_Access Bank,bank_name_client_Diamond Bank,bank_name_client_EcoBank,bank_name_client_FCMB,bank_name_client_Fidelity Bank,bank_name_client_First Bank,bank_name_client_GT Bank,bank_name_client_Heritage Bank,bank_name_client_Keystone Bank,bank_name_client_Skye Bank,bank_name_client_Stanbic IBTC,bank_name_client_Standard Chartered,bank_name_client_Sterling Bank,bank_name_client_UBA,bank_name_client_Union Bank,bank_name_client_Unity Bank,bank_name_client_Wema Bank,bank_name_client_Zenith Bank,employment_status_client_Contract,employment_status_client_Permanent,employment_status_client_Retired,employment_status_client_Self-Employed,employment_status_client_Student,employment_status_client_Unemployed,employment_status_client_Unknown,is_late_for_firstpay,month_approved_loan,exceeds_loan_term_days,TipoInteres
3458,8a2a81a74ce8c05d014cfb32a0da1049,3.4320102,6.4330553,0,12,30000.0,34500.0,30,1,0,50,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,August,0.0,1.0
3459,8a2a81a74ce8c05d014cfb32a0da1049,3.4320102,6.4330553,0,12,30000.0,34500.0,30,1,0,50,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,September,0.0,0.75
3460,8a2a81a74ce8c05d014cfb32a0da1049,3.4320102,6.4330553,0,12,30000.0,34500.0,30,1,0,50,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,November,1.0,0.5
3461,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,0.75
3462,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,1.0
3463,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,March,1.0,1.0
3464,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,June,1.0,0.75
3465,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,March,0.0,1.0
3466,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,February,0.0,1.0
3467,8a1a32fc49b632520149c3b8fdf85139,3.3063883,6.6518433,1,8,20000.0,24500.0,30,1,0,43,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,April,0.0,1.0
3468,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,December,0.0,0.6333333333333333
3469,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,December,0.0,0.6333333333333333
3470,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,April,0.0,0.31666666666666665
3471,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,January,0.0,0.6333333333333333
3472,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,0.0,0.33333333333333337
3473,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,February,0.0,0.37777777777777777
3474,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,August,1.0,1.0
3475,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,November,1.0,1.0
3476,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,September,0.0,1.0
3477,8a858e035693e02901569504a7cd4a8f,3.3419228,7.1289625,0,11,40000.0,48000.0,60,1,0,57,0.33333333333333337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,March,0.0,0.37777777777777777
3478,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,October,0.0,0.75
3479,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,April,0.0,0.4
3480,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,November,0.0,0.75
3481,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,January,0.0,0.4888888888888889
3482,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,February,0.0,0.4888888888888889
3483,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,March,0.0,0.4
3484,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,December,0.0,0.4888888888888889
3485,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,September,1.0,1.0
3486,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,November,0.0,0.37777777777777777
3487,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,May,1.0,0.4
3488,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,June,1.0,0.33333333333333337
3489,8a858e0156b782a10156d773847c2452,4.1532063,7.6237409,0,13,40000.0,44000.0,30,1,0,33,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,August,0.0,1.0
3490,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
3491,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,December,0.0,0.4888888888888889
3492,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,August,0.0,0.75
3493,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,October,0.0,0.75
3494,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,November,1.0,0.5
3495,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,March,0.0,0.31666666666666665
3496,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,January,0.0,0.37777777777777777
3497,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,July,1.0,1.0
3498,8a858e255557edfe015573d6e4223dc8,3.3617119,6.5076565,0,10,40000.0,48000.0,60,0,0,46,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,May,0.0,0.33333333333333337
3499,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June,0.0,0.5
3500,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,March,0.0,1.0
3501,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,March,0.0,1.0
3502,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,April,0.0,0.6333333333333333
3503,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,May,0.0,0.75
3504,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,March,0.0,1.0
3505,8a858e095aae82b7015aaf6ce0c80432,7.4386425,9.0622105,0,8,30000.0,34500.0,30,0,0,34,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,May,0.0,0.75
3506,8a858ec75bfd77c4015c00bdf0a967b1,3.382268,6.4747499,0,3,10000.0,11500.0,15,1,0,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
3507,8a858ec75bfd77c4015c00bdf0a967b1,3.382268,6.4747499,0,3,10000.0,11500.0,15,1,0,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,0.0,1.0
3508,8a858e6f5cd5e874015cdf871bb30530,7.4058617,9.1129897,0,2,10000.0,13000.0,30,1,0,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,0.0,1.0
3509,8a858f6e5cb16eb9015cc459b4c20f43,4.5393972,7.7659285,0,2,10000.0,13000.0,30,1,0,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June,0.0,1.0
3510,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,April,0.0,0.6333333333333333
3511,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,April,1.0,0.6
3512,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,June,1.0,0.5
3513,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,September,1.0,1.0
3514,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,August,0.0,1.0
3515,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,September,1.0,1.0
3516,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,February,1.0,0.6333333333333333
3517,8a858f9f5679951a01568a490dce6d89,3.8714162,7.3578041,0,9,20000.0,21500.0,15,1,0,47,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,May,1.0,0.75
3518,8a858fa158f8ee8f0158fe8c5a574064,7.1794542,9.1792081,0,9,30000.0,34500.0,30,0,0,33,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,April,0.0,0.37777777777777777
3519,8a858fa158f8ee8f0158fe8c5a574064,7.1794542,9.1792081,0,9,30000.0,34500.0,30,0,0,33,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,December,0.0,1.0
3520,8a858fa158f8ee8f0158fe8c5a574064,7.1794542,9.1792081,0,9,30000.0,34500.0,30,0,0,33,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,February,0.0,0.6333333333333333
